dataset,n,R,metodo,tiempo
FB_res_peso_asc,90,890,BT,143.863
FB_res_peso_asc,91,905,BT,1339.37
FB_res_peso_asc,92,918,BT,313.411
FB_res_peso_asc,93,929,BT,1050.74
FB_res_peso_asc,94,938,BT,288.432
FB_res_peso_asc,95,950,BT,1165.77
FB_res_peso_asc,96,957,BT,329.477
FB_res_peso_asc,97,969,BT,961.494
FB_res_peso_asc,98,978,BT,578.786
FB_res_peso_asc,99,987,BT,155.067
FB_res_peso_asc,100,995,BT,192.307
FB_res_peso_desc,0,49994,BT,0.001803
FB_res_peso_desc,1,10,BT,0.002304
FB_res_peso_desc,2,19,BT,0.002685
FB_res_peso_desc,3,28,BT,0.006361
FB_res_peso_desc,4,25,BT,0.00549
FB_res_peso_desc,5,43,BT,0.007303
FB_res_peso_desc,6,54,BT,0.012574
FB_res_peso_desc,7,62,BT,0.024456
FB_res_peso_desc,8,76,BT,0.019166
FB_res_peso_desc,9,88,BT,0.032812
FB_res_peso_desc,10,97,BT,0.04271
FB_res_peso_desc,11,107,BT,0.025137
FB_res_peso_desc,12,110,BT,0.025919
FB_res_peso_desc,13,126,BT,0.029946
FB_res_peso_desc,14,137,BT,0.026349
FB_res_peso_desc,15,135,BT,0.038913
FB_res_peso_desc,16,157,BT,0.162684
FB_res_peso_desc,17,165,BT,0.048831
FB_res_peso_desc,18,179,BT,1.37819
FB_res_peso_desc,19,167,BT,0.034354
FB_res_peso_desc,20,193,BT,0.055042
FB_res_peso_desc,21,200,BT,0.303676
FB_res_peso_desc,22,215,BT,0.072334
FB_res_peso_desc,23,222,BT,0.241961
FB_res_peso_desc,24,231,BT,0.223497
FB_res_peso_desc,25,240,BT,0.349412
FB_res_peso_desc,26,247,BT,0.286685
FB_res_peso_desc,27,249,BT,0.494612
FB_res_peso_desc,28,280,BT,3.53788
FB_res_peso_desc,29,284,BT,3.4106
FB_res_peso_desc,30,292,BT,0.197058
FB_res_peso_desc,31,275,BT,0.350443
FB_res_peso_desc,32,314,BT,0.344953
FB_res_peso_desc,33,322,BT,1.50829
FB_res_peso_desc,34,337,BT,2.68997
FB_res_peso_desc,35,333,BT,0.846198
FB_res_peso_desc,36,341,BT,4.89111
FB_res_peso_desc,37,370,BT,1.10431
FB_res_peso_desc,38,361,BT,0.34333
FB_res_peso_desc,39,363,BT,3.11343
FB_res_peso_desc,40,397,BT,8.98314
FB_res_peso_desc,41,410,BT,2.52555
FB_res_peso_desc,42,408,BT,0.720203
FB_res_peso_desc,43,425,BT,13.0298
FB_res_peso_desc,44,437,BT,2.63982
FB_res_peso_desc,45,439,BT,9.6383
FB_res_peso_desc,46,454,BT,9.60713
FB_res_peso_desc,47,460,BT,14.7438
FB_res_peso_desc,48,478,BT,12.174
FB_res_peso_desc,49,490,BT,7.92492
FB_res_peso_desc,50,491,BT,4.63526
FB_res_peso_desc,51,492,BT,2.72487
FB_res_peso_desc,52,517,BT,12.7189
FB_res_peso_desc,53,529,BT,15.0011
FB_res_peso_desc,54,535,BT,11.7059
FB_res_peso_desc,55,533,BT,44.2546
FB_res_peso_desc,56,560,BT,33.8302
FB_res_peso_desc,57,565,BT,18.3094
FB_res_peso_desc,58,564,BT,4.53375
FB_res_peso_desc,59,580,BT,48.9665
FB_res_peso_desc,60,587,BT,12.8034
FB_res_peso_desc,61,602,BT,21.1202
FB_res_peso_desc,62,615,BT,52.4357
FB_res_peso_desc,63,624,BT,26.54
FB_res_peso_desc,64,640,BT,60.1612
FB_res_peso_desc,65,641,BT,6.05342
FB_res_peso_desc,66,657,BT,15.4507
FB_res_peso_desc,67,668,BT,127.198
FB_res_peso_desc,68,676,BT,30.9024
FB_res_peso_desc,69,686,BT,248.556
FB_res_peso_desc,70,694,BT,55.1443
FB_res_peso_desc,71,709,BT,14.1761
FB_res_peso_desc,72,720,BT,37.4025
FB_res_peso_desc,73,717,BT,118.455
FB_res_peso_desc,74,732,BT,84.52
FB_res_peso_desc,75,746,BT,17.6748
FB_res_peso_desc,76,755,BT,139.665
FB_res_peso_desc,77,755,BT,72.4241
FB_res_peso_desc,78,779,BT,273.185
FB_res_peso_desc,79,775,BT,70.2589
FB_res_peso_desc,80,799,BT,74.9693
FB_res_peso_desc,81,744,BT,339.424
FB_res_peso_desc,82,810,BT,217.228
FB_res_peso_desc,83,809,BT,25.2835
FB_res_peso_desc,84,838,BT,29.5034
FB_res_peso_desc,85,831,BT,1162.81
FB_res_peso_desc,86,859,BT,193.222
FB_res_peso_desc,87,870,BT,193.059
FB_res_peso_desc,88,871,BT,459.602
FB_res_peso_desc,89,868,BT,433.634
FB_res_peso_desc,90,886,BT,927.137
FB_res_peso_desc,91,910,BT,834.72
FB_res_peso_desc,92,917,BT,819.314
FB_res_peso_desc,93,927,BT,69.8987
FB_res_peso_desc,94,933,BT,375.878
FB_res_peso_desc,95,948,BT,125.551
FB_res_peso_desc,96,949,BT,777.773
FB_res_peso_desc,97,937,BT,438.745
FB_res_peso_desc,98,979,BT,562.669
FB_res_peso_desc,99,987,BT,907.342
FB_res_peso_desc,100,986,BT,630.08
FB_res_peso_asc,0,50000,BT-F,0.004167
FB_res_peso_asc,1,4,BT-F,0.004458
FB_res_peso_asc,2,17,BT-F,0.004859
FB_res_peso_asc,3,11,BT-F,0.002134
FB_res_peso_asc,4,40,BT-F,0.003867
FB_res_peso_asc,5,40,BT-F,0.009468
FB_res_peso_asc,6,51,BT-F,0.025117
FB_res_peso_asc,7,63,BT-F,0.018534
FB_res_peso_asc,8,78,BT-F,0.015399
FB_res_peso_asc,9,85,BT-F,0.026119
FB_res_peso_asc,10,100,BT-F,0.029745
FB_res_peso_asc,11,103,BT-F,0.037209
FB_res_peso_asc,12,113,BT-F,0.05374
FB_res_peso_asc,13,130,BT-F,0.15004
FB_res_peso_asc,14,135,BT-F,0.025888
FB_res_peso_asc,15,142,BT-F,0.110536
FB_res_peso_asc,16,157,BT-F,0.089527
FB_res_peso_asc,17,156,BT-F,0.120705
FB_res_peso_asc,18,153,BT-F,0.619155
FB_res_peso_asc,19,183,BT-F,0.262639
FB_res_peso_asc,20,199,BT-F,0.280072
FB_res_peso_asc,21,197,BT-F,0.681731
FB_res_peso_asc,22,214,BT-F,0.161641
FB_res_peso_asc,23,225,BT-F,0.355413
FB_res_peso_asc,24,237,BT-F,0.536861
FB_res_peso_asc,25,242,BT-F,0.322421
FB_res_peso_asc,26,242,BT-F,0.220882
FB_res_peso_asc,27,266,BT-F,0.301482
FB_res_peso_desc,0,49994,BT-F,0.001633
FB_res_peso_desc,1,10,BT-F,0.001843
FB_res_peso_desc,2,19,BT-F,0.001323
FB_res_peso_desc,3,28,BT-F,0.00542
FB_res_peso_desc,4,25,BT-F,0.002494
FB_res_peso_desc,5,43,BT-F,0.004728
FB_res_peso_desc,6,54,BT-F,0.008025
FB_res_peso_desc,7,62,BT-F,0.016792
FB_res_peso_desc,8,76,BT-F,0.019356
FB_res_peso_desc,9,88,BT-F,0.048441
FB_res_peso_desc,10,97,BT-F,0.059962
FB_res_peso_desc,11,107,BT-F,0.04309
FB_res_peso_desc,12,110,BT-F,0.031418
FB_res_peso_desc,13,126,BT-F,0.02679
FB_res_peso_desc,14,137,BT-F,0.041898
FB_res_peso_desc,15,135,BT-F,0.082183
FB_res_peso_desc,16,157,BT-F,0.373106
FB_res_peso_desc,17,165,BT-F,0.165429
FB_res_peso_desc,18,179,BT-F,1.48438
FB_res_peso_desc,19,167,BT-F,0.218227
FB_res_peso_desc,20,193,BT-F,0.090228
FB_res_peso_desc,21,200,BT-F,0.774093
FB_res_peso_desc,22,215,BT-F,0.155279
FB_res_peso_desc,23,222,BT-F,0.365061
FB_res_peso_desc,24,231,BT-F,0.438117
FB_res_peso_desc,25,240,BT-F,0.879931
FB_res_peso_desc,26,247,BT-F,0.479965
FB_res_peso_desc,27,249,BT-F,0.569221
random,0,3,BT,0.002044
random,0,3,BT-F,0.002094
random,0,3,BT-O,0.002164
random,1,19,BT,0.002705
random,1,19,BT-F,0.003917
random,1,19,BT-O,0.001824
random,2,17,BT,0.002134
random,2,17,BT-F,0.003296
random,2,17,BT-O,0.001683
random,3,34,BT,0.00555
random,3,34,BT-F,0.003116
random,3,34,BT-O,0.004298
random,4,46,BT,0.00536
random,4,46,BT-F,0.00536
random,4,46,BT-O,0.004789
random,5,58,BT,0.007574
random,5,58,BT-F,0.01644
random,5,58,BT-O,0.003277
random,6,51,BT,0.003697
random,6,51,BT-F,0.004318
random,6,51,BT-O,0.004689
random,7,65,BT,0.003656
random,7,65,BT-F,0.010349
random,7,65,BT-O,0.003597
random,8,81,BT,0.007685
random,8,81,BT-F,0.0158
random,8,81,BT-O,0.008125
random,9,97,BT,0.019436
random,9,97,BT-F,0.034344
random,9,97,BT-O,0.018565
random,10,108,BT,0.01601
random,10,108,BT-F,0.093314
random,10,108,BT-O,0.0164
random,11,114,BT,0.035105
random,11,114,BT-F,0.023684
random,11,114,BT-O,0.030317
random,12,126,BT,0.029505
random,12,126,BT-F,0.046797
random,12,126,BT-O,0.054632
random,13,123,BT,0.023584
random,13,123,BT-F,0.043691
random,13,123,BT-O,0.098424
random,14,142,BT,0.024015
random,14,142,BT-F,0.060222
random,14,142,BT-O,0.213769
random,15,148,BT,0.04867
random,15,148,BT-F,0.086962
random,15,148,BT-O,0.372013
random,16,167,BT,0.039533
random,16,167,BT-F,0.042108
random,16,167,BT-O,0.757773
random,17,166,BT,0.039013
random,17,166,BT-F,0.088725
random,17,166,BT-O,1.69525
random,18,186,BT,0.087143
random,18,186,BT-F,0.156713
random,18,186,BT-O,3.24313
random,19,194,BT,0.130703
random,19,194,BT-F,0.568049
random,19,194,BT-O,6.31316
random,20,207,BT,0.131976
random,20,207,BT-F,0.145211
random,20,207,BT-O,12.7344
random,21,207,BT,0.193851
random,21,207,BT-F,0.445772
random,21,207,BT-O,46.9279
random,22,224,BT,0.800082
random,22,224,BT-F,0.821672
random,22,224,BT-O,64.7226
random,23,229,BT,0.060412
random,23,229,BT-F,0.108261
random,23,229,BT-O,112.107
random,24,246,BT,0.217746
random,24,246,BT-F,0.424752
random,24,246,BT-O,212.141
random,25,227,BT,1.13054
random,25,227,BT-F,2.08718
random,25,227,BT-O,430.946
random,26,264,BT,0.431865
random,26,264,BT-F,1.08107
random,26,264,BT-O,815.955
random,27,279,BT,1.26226
random,27,279,BT-F,5.76227
random,27,279,BT-O,1662.34
random,28,282,BT,1.03429
random,28,282,BT-F,6.69961
random,28,282,BT-O,3287.29
res_peso_asc,0,49,BT-F,0.004839
res_peso_asc,0,49,BT,0.003336
res_peso_asc,1,97,BT-F,0.039835
res_peso_asc,1,97,BT,0.012173
res_peso_asc,2,148,BT-F,0.064159
res_peso_asc,2,148,BT,0.040986
res_peso_asc,3,177,BT-F,0.157864
res_peso_asc,3,177,BT,0.151262
res_peso_asc,4,243,BT-F,1.08639
res_peso_asc,4,243,BT,0.691269
res_peso_asc,5,287,BT-F,1.83902
res_peso_asc,5,287,BT,0.962404
res_peso_asc,6,338,BT-F,7.43436
res_peso_asc,6,338,BT,2.33246
res_peso_asc,7,388,BT-F,6.72678
res_peso_asc,7,388,BT,3.13594
res_peso_asc,8,437,BT-F,22.1616
res_peso_asc,8,437,BT,9.76561
res_peso_asc,9,496,BT-F,7.76743
res_peso_asc,9,496,BT,3.28433
res_peso_asc,10,541,BT-F,53.6703
res_peso_asc,10,541,BT,33.1247
res_peso_asc,11,600,BT-F,5532.35
res_peso_asc,11,600,BT,2162.33
res_peso_asc,12,650,BT-F,31.3013
res_peso_asc,12,650,BT,31.3594
res_peso_asc,13,683,BT-F,124.22
res_peso_asc,13,683,BT,83.525
res_peso_asc,14,748,BT-F,141.461
res_peso_asc,14,748,BT,81.4653
res_peso_asc,15,800,BT-F,31.8775
res_peso_asc,15,800,BT,26.6564
res_peso_asc,16,848,BT-F,2889.92
res_peso_asc,16,848,BT,1516.05
res_peso_asc,17,895,BT-F,107.57
res_peso_asc,17,895,BT,79.3938
res_peso_asc,18,949,BT-F,1285.99
res_peso_asc,18,949,BT,738.819
res_peso_asc,19,1000,BT-F,614.674
res_peso_asc,19,1000,BT,395.182
res_peso_asc,20,1048,BT-F,2300.81
res_peso_asc,20,1048,BT,1543.69
res_peso_asc,21,1099,BT-F,16290.6
res_peso_asc,21,1099,BT,9017.97
res_peso_asc,22,1139,BT-F,2360.85
res_peso_asc,22,1139,BT,1035.62
res_peso_asc,23,1196,BT-F,28647.3
res_peso_asc,23,1196,BT,17434.8
res_peso_asc,24,1236,BT-F,4658.22
res_peso_asc,24,1236,BT,1938.28
res_peso_asc,25,1264,BT-F,3461.91
res_peso_asc,25,1264,BT,2782.57
res_peso_asc,26,1348,BT-F,8242.41
res_peso_asc,26,1348,BT,5798.02
res_peso_desc,0,41,BT-F,0.006623
res_peso_desc,0,41,BT,0.002935
res_peso_desc,1,100,BT-F,0.029636
res_peso_desc,1,100,BT,0.01629
res_peso_desc,2,148,BT-F,0.035116
res_peso_desc,2,148,BT,0.018104
res_peso_desc,3,198,BT-F,0.217937
res_peso_desc,3,198,BT,0.136103
res_peso_desc,4,202,BT-F,0.246249
res_peso_desc,4,202,BT,0.17682
res_peso_desc,5,292,BT-F,1.2307
res_peso_desc,5,292,BT,0.395788
res_peso_desc,6,350,BT-F,2.55582
res_peso_desc,6,350,BT,1.78889
res_peso_desc,7,399,BT-F,4.77032
res_peso_desc,7,399,BT,4.12192
res_peso_desc,8,431,BT-F,11.5199
res_peso_desc,8,431,BT,4.19538
res_peso_desc,9,500,BT-F,11.6166
res_peso_desc,9,500,BT,7.66379
res_peso_desc,10,549,BT-F,34.0353
res_peso_desc,10,549,BT,9.79806
res_peso_desc,11,593,BT-F,18.8998
res_peso_desc,11,593,BT,12.6739
res_peso_desc,12,650,BT-F,50.8307
res_peso_desc,12,650,BT,32.6968
res_peso_desc,13,691,BT-F,192.931
res_peso_desc,13,691,BT,96.3231
res_peso_desc,14,742,BT-F,136.847
res_peso_desc,14,742,BT,98.3577
res_peso_desc,15,791,BT-F,531.61
res_peso_desc,15,791,BT,295.004
res_peso_desc,16,829,BT-F,56.6429
res_peso_desc,16,829,BT,45.2256
res_peso_desc,17,900,BT-F,627.149
res_peso_desc,17,900,BT,301.88
res_peso_desc,18,941,BT-F,345.349
res_peso_desc,18,941,BT,275.715
res_peso_desc,19,987,BT-F,8880.77
res_peso_desc,19,987,BT,4342.38
res_peso_desc,20,1024,BT-F,162.449
res_peso_desc,20,1024,BT,120.125
res_peso_desc,21,1097,BT-F,371.531
res_peso_desc,21,1097,BT,267.862
res_peso_desc,22,1136,BT-F,5222.64
res_peso_desc,22,1136,BT,3598.4
res_peso_desc,23,1200,BT-F,2902.18
res_peso_desc,23,1200,BT,1556.75
res_peso_desc,24,1230,BT-F,4570.51
res_peso_desc,24,1230,BT,2958.12
res_peso_desc,25,1289,BT-F,7804.06
res_peso_desc,25,1289,BT,3288.26
res_peso_desc,26,1349,BT-F,903.491
res_peso_desc,26,1349,BT,704.462
